Ticks,Tics,TicDelta,Ax-1,Ay-1,Az-1,Ax,Ay,Az,Distance,DistanceDelta,Ax-avg,Ay-avg,Az-avg,DistanceDelta-avg,Ax-avgN,Ay-avgN,Az-avgN,A-mag,DistanceDelta-1
897113,75141,214,-0.6241758,-1.553114,0.9328449,-1.128205,-0.5684982,0.2695971,140.449,0.144,-0.9369476,-0.809377502,0.5815873,0.1356,0.0515751,0.01875458,0.03926738,1.291789194,0.134
897313,75341,200,-1.128205,-0.5684982,0.2695971,-1.130159,0.08888889,0.4903541,140.582,0.133,-0.9045178,-0.793357902,0.60776556,0.1354,0.0324298,0.0160196,0.02617826,1.235154947,0.144
897513,75541,200,-1.130159,0.08888889,0.4903541,-0.6368742,-0.7550672,0.6368742,140.715,0.133,-0.97172172,-0.639609342,0.56947496,0.1352,-0.06720392,0.15374856,-0.0382906,1.175305905,0.133
897713,75741,200,-0.6368742,-0.7550672,0.6368742,-1.003175,-1.178999,0.7091575,140.848,0.133,-0.98735052,-0.646446942,0.59076922,0.1356,-0.0156288,-0.0068376,0.02129426,1.702734002,0.133
897913,75941,200,-1.003175,-1.178999,0.7091575,-0.9601954,-0.7843712,0.7413919,140.981,0.133,-1.07369972,-0.660708236,0.44620268,0.1358,-0.0863492,-0.014261294,-0.14456654,1.444602137,0.133
898132,76160,219,-0.9601954,-0.7843712,0.7413919,-1.206349,-0.6026862,0.3760684,141.127,0.146,-1.05943844,-0.611477456,0.42510378,0.136,0.01426128,0.04923078,-0.0210989,1.399977145,0.133
898332,76360,200,-1.206349,-0.6026862,0.3760684,-1.561905,0.01758242,-0.2324786,141.261,0.134,-0.97367524,-0.713846056,0.41064712,0.1364,0.0857632,-0.1023686,-0.01445666,1.579209508,0.146
898532,76560,200,-1.561905,0.01758242,-0.2324786,-0.5655678,-0.5089133,0.5313797,141.395,0.134,-1.02153856,-0.749401616,0.3494994,0.1366,-0.04786332,-0.03555556,-0.06114772,0.928021589,0.134
898733,76761,201,-0.5655678,-0.5089133,0.5313797,-0.574359,-1.690842,0.6368742,141.53,0.135,-0.98285736,-0.693137876,0.34227106,0.136,0.0386812,0.05626374,-0.00722834,1.895901811,0.134
898933,76961,200,-0.574359,-1.690842,0.6368742,-1.199512,-0.962149,0.4356533,141.664,0.134,-0.96293056,-0.76346754,0.32957264,0.136,0.0199268,-0.070329664,-0.01269842,1.598234505,0.135
899146,77174,213,-1.199512,-0.962149,0.4356533,-1.012943,-0.3213675,0.3399267,141.807,0.143,-1.01958502,-0.79492054,0.35477412,0.136,-0.05665446,-0.031453,0.02520148,1.115742243,0.134
899346,77374,200,-1.012943,-0.3213675,0.3399267,-1.462271,-0.3340659,-0.2959707,141.941,0.134,-1.00747268,-0.79863254,0.3534066,0.1358,0.01211234,-0.003712,-0.00136752,1.528867279,0.143
899546,77574,200,-1.462271,-0.3340659,-0.2959707,-0.8488401,-0.6661783,0.6573871,142.075,0.134,-1.06432248,-0.82676434,0.33543344,0.1358,-0.0568498,-0.0281318,-0.01797316,1.263519229,0.134
899747,77775,201,-0.8488401,-0.6661783,0.6573871,-0.5137973,-1.709402,0.6300366,142.209,0.134,-1.10515268,-0.81953602,0.34188034,0.1356,-0.0408302,0.00722832,0.0064469,1.892878491,0.134
899947,77975,200,-0.5137973,-1.709402,0.6300366,-1.483761,-1.102808,0.3457875,142.343,0.134,-1.10925528,-0.90725276,0.33973138,0.1354,-0.0041026,-0.08771674,-0.00214896,1.880771434,0.134
900158,78186,211,-1.483761,-1.102808,0.3457875,-1.217094,-0.2852259,0.3721612,142.485,0.142,-1.13328458,-0.96625154,0.32214896,0.1354,-0.0240293,-0.05899878,-0.01758242,1.304291217,0.134
900358,78386,200,-1.217094,-0.2852259,0.3721612,-1.482784,-0.7726496,-0.3067155,142.618,0.133,-1.12507944,-0.84844934,0.38251528,0.1352,0.00820514,0.1178022,0.06036632,1.699914761,0.142
900558,78586,200,-1.482784,-0.7726496,-0.3067155,-0.9689866,-0.9611722,0.569475,142.752,0.134,-1.13895004,-0.87677654,0.35653238,0.1352,-0.0138706,-0.0283272,-0.0259829,1.47888093,0.133
900758,78786,200,-0.9689866,-0.9611722,0.569475,-0.4727716,-1.120391,0.9318682,142.885,0.133,-1.11785124,-0.84141634,0.3952137,0.1358,0.0210988,0.0353602,0.03868132,1.532046775,0.134
900958,78986,200,-0.4727716,-1.120391,0.9318682,-1.553114,-1.244444,0.215873,143.019,0.134,-1.04967044,-0.8140659,0.54427354,0.136,0.0681808,0.02735044,0.14905984,2.001850424,0.133
901175,79203,217,-1.553114,-1.244444,0.215873,-1.1116,-0.1084249,0.5655678,143.164,0.145,-1.02114784,-0.83184366,0.60366304,0.136,0.0285226,-0.01777776,0.0593895,1.251909524,0.134
901376,79404,201,-1.1116,-0.1084249,0.5655678,-1.14188,-0.6358974,0.4385837,143.298,0.134,-1.05709414,-0.96586066,0.60210016,0.136,-0.0359463,-0.134017,-0.00156288,1.378626527,0.145
901577,79605,201,-1.14188,-0.6358974,0.4385837,-0.8263736,-1.050061,0.8664225,143.432,0.134,-1.00708194,-0.91702066,0.59291824,0.136,0.0500122,0.04884,-0.00918192,1.592548077,0.134
901777,79805,200,-0.8263736,-1.050061,0.8664225,-0.6525031,-1.790476,0.9240538,143.565,0.133,-0.97562886,-0.91741138,0.53704522,0.1358,0.03145308,-0.00039072,-0.05587302,2.117885745,0.134
901977,80005,200,-0.6525031,-1.790476,0.9240538,-1.303053,-1.000244,0.1699634,143.699,0.134,-0.97367526,-0.975238,0.53587306,0.138,0.0019536,-0.05782662,-0.00117216,1.651460789,0.133
902193,80221,216,-1.303053,-1.000244,0.1699634,-0.9543346,-0.1103785,0.2862027,143.843,0.144,-0.99926746,-0.94065926,0.52669114,0.14,-0.0255922,0.03457874,-0.00918192,1.002422031,0.134
902393,80421,200,-0.9543346,-0.1103785,0.2862027,-1.132112,-0.9250305,0.4327229,143.988,0.145,-0.99008552,-0.88361406,0.58432238,0.1424,0.00918194,0.0570452,0.05763124,1.524666559,0.144
902593,80621,200,-1.132112,-0.9250305,0.4327229,-0.9543346,-0.8771673,0.8205129,144.132,0.144,-0.97094012,-0.85880336,0.55970699,0.1448,0.0191454,0.0248107,-0.02461539,1.534085532,0.145
902793,80821,200,-0.9543346,-0.8771673,0.8205129,-0.6065934,-1.50525,1.21221,144.277,0.145,-0.9973138,-0.85841264,0.57377293,0.1482,-0.02637368,0.00039072,0.01406594,2.025632296,0.144
902994,81022,201,-0.6065934,-1.50525,1.21221,-1.207326,-0.8761905,0.04688645,144.423,0.146,-0.91409042,-0.84473744,0.60503055,0.1486,0.08322338,0.0136752,0.03125762,1.492495964,0.145
903217,81245,223,-1.207326,-0.8761905,0.04688645,-1.086203,-0.1084249,0.3565324,144.584,0.161,-0.9615629,-0.90725278,0.53860807,0.149,-0.04747248,-0.06251534,-0.06642248,1.148350238,0.146
903418,81446,201,-1.086203,-0.1084249,0.3565324,-0.7159951,-0.8566545,0.589011,144.731,0.147,-1.02564104,-0.86056178,0.46886449,0.1492,-0.06407814,0.046691,-0.06974358,1.262315283,0.161
903618,81646,200,-0.7159951,-0.8566545,0.589011,-1.191697,-1.189744,0.4884005,144.877,0.146,-1.00630044,-0.79316252,0.5178999,0.1492,0.0193406,0.06739926,0.04903541,1.753330423,0.147
903818,81846,200,-1.191697,-1.189744,0.4884005,-0.9269841,-1.271795,0.8634921,145.023,0.146,-1.03892544,-0.71560452,0.445030538,0.1484,-0.032625,0.077558,-0.072869362,1.795099064,0.146
904018,82046,200,-0.9269841,-1.271795,0.8634921,-1.110623,-0.5391942,0.2920635,145.169,0.146,-1.028376,-0.70993908,0.421391958,0.1482,0.01054944,0.00566544,-0.02363858,1.268666592,0.146
904234,82262,216,-1.110623,-0.5391942,0.2920635,-1.249328,0.2793651,-0.007814408,145.326,0.157,-0.92542122,-0.79472528,0.514188038,0.1484,0.10295478,-0.0847862,0.09279608,1.280205599,0.146
904434,82462,200,-1.249328,0.2793651,-0.007814408,-0.6632479,-0.8283273,0.4708181,145.472,0.146,-0.93597068,-0.72595848,0.476483518,0.1484,-0.01054946,0.0687668,-0.03770452,1.160902053,0.157
904635,82663,201,-0.6632479,-0.8283273,0.4708181,-0.6769231,-1.613675,0.9523809,145.619,0.147,-0.93264948,-0.71326006,0.489181938,0.1484,0.0033212,0.01269842,0.01269842,1.992285438,0.146
904835,82863,200,-0.6769231,-1.613675,0.9523809,-0.9797314,-0.927961,0.6749695,145.765,0.146,-0.93675208,-0.74920634,0.489181938,0.1482,-0.0041026,-0.03594628,0,1.508830361,0.147
905035,83063,200,-0.9797314,-0.927961,0.6749695,-1.094017,-0.4757021,0.3555556,145.911,0.146,-0.9390964,-0.75057386,0.472185598,0.1484,-0.00234432,-0.00136752,-0.01699634,1.244823469,0.146
905249,83277,214,-1.094017,-0.4757021,0.3555556,-1.269841,0.0996337,-0.007814408,146.067,0.156,-0.9258119,-0.74354086,0.324102578,0.1484,0.0132845,0.007033,-0.14808302,1.273767681,0.146
905449,83477,200,-1.269841,0.0996337,-0.007814408,-0.6749695,-0.8351649,0.3858364,146.214,0.147,-0.96234422,-0.78925506,0.290500618,0.1484,-0.03653232,-0.0457142,-0.03360196,1.141031973,0.156
905650,83678,201,-0.6749695,-0.8351649,0.3858364,-0.6105006,-1.57851,0.2119658,146.361,0.147,-0.95726482,-0.78573858,0.289523818,0.1484,0.0050794,0.00351648,-0.0009768,1.705677081,0.147
905850,83878,200,-0.6105006,-1.57851,0.2119658,-1.162393,-1.156532,0.5069597,146.507,0.146,-1.00239302,-0.84766776,0.34910868,0.1484,-0.0451282,-0.06192918,0.059584862,1.716313459,0.147
906050,84078,200,-1.162393,-1.156532,0.5069597,-1.06862,-0.4581197,0.3506716,146.653,0.146,-0.9715261,-0.82715492,0.43409038,0.1486,0.03086692,0.02051284,0.0849817,1.21441053,0.146
906263,84291,213,-1.06862,-0.4581197,0.3506716,-1.495482,-0.2100122,0.2901099,146.809,0.156,-0.910183,-0.87462752,0.5802198,0.149,0.0613431,-0.0474726,0.14612942,1.537769583,0.146
906465,84493,202,-1.495482,-0.2100122,0.2901099,-0.5206349,-0.7326007,0.8107449,146.957,0.148,-0.9078388,-0.86681312,0.56595852,0.15,0.0023442,0.0078144,-0.01426128,1.210401494,0.156
906667,84695,202,-0.5206349,-0.7326007,0.8107449,-0.3037851,-1.815873,0.9426129,147.106,0.149,-0.9406594,-0.763076848,0.63238098,0.1502,-0.0328206,0.103736272,0.06642246,2.06838082,0.148
906872,84900,205,-0.3037851,-1.815873,0.9426129,-1.150672,-1.11746,0.4356533,147.257,0.151,-0.872088,-0.996141608,0.6415629,0.1486,0.0685714,-0.23306476,0.00918192,1.662094071,0.149
907072,85100,200,-1.150672,-1.11746,0.4356533,-1.232723,0.06056166,0.6827839,147.404,0.147,-0.89885236,-1.002002428,0.6503541,0.1484,-0.02676436,-0.00586082,0.0087912,1.410484868,0.151
907273,85301,201,-1.232723,0.06056166,0.6827839,-1.152625,-1.375336,0.3360195,147.552,0.148,-0.94515274,-0.995555628,0.70036632,0.148,-0.04630038,0.0064468,0.05001222,1.825651283,0.147
907473,85501,200,-1.152625,-1.375336,0.3360195,-0.6544567,-0.7619048,0.8547009,147.699,0.147,-0.90998782,-0.942026988,0.68434678,0.1472,0.03516492,0.05352864,-0.01601954,1.318835139,0.148
907673,85701,200,-0.6544567,-0.7619048,0.8547009,-0.535287,-1.783639,1.192674,147.846,0.147,-0.87384622,-0.98676448,0.66324788,0.147,0.0361416,-0.044737492,-0.0210989,2.211418442,0.147
907873,85901,200,-0.535287,-1.783639,1.192674,-0.9748474,-0.8498168,0.3555556,147.993,0.147,-0.81934076,-0.94671568,0.69274728,0.148,0.05450546,0.0400488,0.0294994,1.341244136,0.147
908073,86101,200,-0.9748474,-0.8498168,0.3555556,-1.052015,-0.1631258,0.5772894,148.139,0.146,-0.83653244,-0.97738722,0.68903542,0.1648,-0.01719168,-0.03067154,-0.00371186,1.211036184,0.147
908280,86308,207,-1.052015,-0.1631258,0.5772894,-0.8800977,-1.175092,0.4835165,148.292,0.153,-0.8425886,-0.96761922,0.62222226,0.1814,-0.00605616,0.009768,-0.06681316,1.545704168,0.146
908481,86509,201,-0.8800977,-1.175092,0.4835165,-0.7404151,-0.9152625,0.8361416,148.523,0.231,-0.83301594,-0.94065952,0.63609282,0.1982,0.00957266,0.0269597,0.01387056,1.44397117,0.153
908681,86709,200,-0.7404151,-0.9152625,0.8361416,-0.5655678,-1.734799,0.8586082,148.753,0.23,-0.82520154,-0.921318854,0.61440784,0.2152,0.0078144,0.019340666,-0.02168498,2.016581897,0.231
908881,86909,200,-0.5655678,-1.734799,0.8586082,-0.9269841,-0.7150183,0.4249084,148.984,0.231,-0.8062516,-0.828327314,0.6587546,0.2374,0.01894994,0.09299154,0.04434676,1.245430785,0.23
909082,87110,201,-0.9269841,-0.7150183,0.4249084,-1.012943,-0.06642247,0.4688645,149.215,0.231,-0.87286938,-0.879121014,0.66207572,0.2382,-0.06661778,-0.0507937,0.00332112,1.11816787,0.231
909311,87339,229,-1.012943,-0.06642247,0.4688645,-0.785348,-0.7101343,0.7052503,149.479,0.264,-0.91291822,-0.754871814,0.70505488,0.2392,-0.04004884,0.1242492,0.04297916,1.272179308,0.231
909512,87540,201,-0.785348,-0.7101343,0.7052503,-1.073504,-1.169231,0.8527472,149.714,0.235,-0.949646,-0.713846174,0.6603174,0.24,-0.03672778,0.04102564,-0.04473748,1.801857307,0.264
909713,87741,201,-1.073504,-1.169231,0.8527472,-0.765812,-1.113553,1.073504,149.949,0.235,-1.0047376,-0.684542144,0.61245414,0.2406,-0.0550916,0.02930403,-0.04786326,1.725942972,0.235
909914,87942,201,-0.765812,-1.113553,1.073504,-1.110623,-0.5098901,0.201221,150.184,0.235,-0.97543356,-0.665592204,0.59975574,0.2378,0.02930404,0.01894994,-0.0126984,1.238531894,0.235
910114,88142,200,-1.110623,-0.5098901,0.201221,-1.288401,0.08009768,0.2295482,150.418,0.234,-0.94593424,-0.710525004,0.5843223,0.226,0.02949932,-0.0449328,-0.01543344,1.311138876,0.235
910328,88356,214,-1.288401,0.08009768,0.2295482,-0.6388278,-0.6153846,0.6417583,150.668,0.25,-1.00258864,-0.694896204,0.54427352,0.2142,-0.0566544,0.0156288,-0.04004878,1.094830069,0.234
910530,88558,202,-0.6388278,-0.6153846,0.6417583,-0.9260074,-1.393895,0.77558,150.844,0.176,-0.98871804,-0.667936504,0.5600977,0.202,0.0138706,0.0269597,0.01582418,1.844439566,0.25
910732,88760,202,-0.9260074,-1.393895,0.77558,-1.049084,-1.035409,0.8732601,151.02,0.176,-0.98695964,-0.67418803,0.54974362,0.19,0.0017584,-0.006251526,-0.01035408,1.713251948,0.176
910932,88960,200,-1.049084,-1.035409,0.8732601,-1.04127,-0.3750916,0.2803419,151.194,0.174,-0.96898652,-0.67848595,0.51418806,0.1778,0.01797312,-0.00429792,-0.03555556,1.141721727,0.176
911132,89160,200,-1.04127,-0.3750916,0.2803419,-1.279609,0.04884005,0.1777778,151.368,0.174,-0.92835158,-0.66188035,0.45538464,0.1778,0.04063494,0.0166056,-0.05880342,1.292822296,0.174
911349,89377,217,-1.279609,0.04884005,0.1777778,-0.5489622,-0.6368742,0.4639805,151.557,0.189,-0.9123321,-0.66481075,0.41768012,0.1776,0.01601948,-0.0029304,-0.03770452,0.960336476,0.174
911550,89578,201,-0.5489622,-0.6368742,0.4639805,-0.7228327,-1.310867,0.4815629,151.733,0.176,-0.9172161,-0.68571429,0.42940172,0.1776,-0.004884,-0.02090354,0.0117216,1.572501902,0.189
911750,89778,200,-0.7228327,-1.310867,0.4815629,-0.9689866,-1.050061,0.6847375,151.908,0.175,-0.9404641,-0.683565328,0.35008548,0.1778,-0.023248,0.002148962,-0.07931624,1.584433204,0.176
911950,89978,200,-0.9689866,-1.050061,0.6847375,-1.06569,-0.4796093,0.3389499,152.082,0.174,-0.9291332,-0.734358988,0.3793895,0.1778,0.0113309,-0.05079366,0.02930402,1.216802076,0.175
912150,90178,200,-1.06569,-0.4796093,0.3389499,-1.395849,0.05958486,-0.2188034,152.257,0.175,-0.88380964,-0.724395588,0.36258852,0.1774,0.04532356,0.0099634,-0.01680098,1.41414982,0.174
912366,90394,216,-1.395849,0.05958486,-0.2188034,-0.4923077,-0.8908425,0.6105006,152.446,0.189,-0.93128212,-0.771672788,0.3239072,0.177,-0.04747248,-0.0472772,-0.03868132,1.186877506,0.175
912566,90594,200,-0.4923077,-0.8908425,0.6105006,-0.4962149,-1.26105,0.397558,152.62,0.174,-0.94280832,-0.800976808,0.34383396,0.1772,-0.0115262,-0.02930402,0.01992676,1.412277838,0.189
912766,90794,200,-0.4962149,-1.26105,0.397558,-1.206349,-1.286447,0.4913309,152.793,0.173,-0.94144072,-0.808595856,0.37899879,0.177,0.0013676,-0.007619048,0.03516483,1.830745708,0.174
912967,90995,201,-1.206349,-1.286447,0.4913309,-1.123321,-0.6261294,0.4385837,152.968,0.175,-0.9631257,-0.791208796,0.39755801,0.178,-0.02168498,0.01738706,0.01855922,1.358765527,0.173
913167,91195,200,-1.123321,-0.6261294,0.4385837,-1.389011,0.02148962,-0.04297925,153.142,0.174,-0.9514041,-0.913504196,0.43018317,0.1786,0.0117216,-0.1222954,0.03262516,1.389841925,0.175
913391,91419,224,-1.389011,0.02148962,-0.04297925,-0.6007326,-0.8039072,0.7032967,153.336,0.194,-0.9492551,-0.886544396,0.41572651,0.1792,0.002149,0.0269598,-0.01445666,1.225468356,0.174
913593,91621,202,-0.6007326,-0.8039072,0.7032967,-0.4376069,-1.872527,0.5606838,153.513,0.177,-0.9588277,-0.851770296,0.42158729,0.1794,-0.0095726,0.0347741,0.00586078,2.003053541,0.194
913793,91821,200,-0.4376069,-1.872527,0.5606838,-1.195604,-1.151648,0.4190476,153.689,0.176,-0.9293283,-0.95882768,0.44014651,0.1796,0.0294994,-0.107057384,0.01855922,1.712122347,0.177
913994,92022,201,-1.195604,-1.151648,0.4190476,-1.171184,-0.4522589,0.4678876,153.865,0.176,-0.93655662,-0.98031732,0.44366299,0.178,-0.00722832,-0.02148964,0.00351648,1.339824198,0.176
914194,92222,200,-1.171184,-0.4522589,0.4678876,-1.241514,-0.5137973,0.04981685,154.04,0.175,-0.97992658,-0.95882772,0.43135529,0.1776,-0.04336996,0.0214896,-0.0123077,1.344554349,0.176
914406,92434,212,-1.241514,-0.5137973,0.04981685,-0.6368742,-0.9113554,0.7208791,154.226,0.186,-0.98930398,-0.95531132,0.42275945,0.177,-0.0093774,0.0035164,-0.00859584,1.325082672,0.175
914607,92635,201,-0.6368742,-0.9113554,0.7208791,-0.6544567,-1.765079,0.4991453,154.401,0.175,-1.06100118,-0.89240532,0.314920636,0.1766,-0.0716972,0.062906,-0.107838814,1.947553203,0.186
914807,92835,200,-0.6544567,-1.765079,0.4991453,-1.242491,-1.134066,0.3760684,154.574,0.173,-1.04654458,-1.04537246,0.362588526,0.1764,0.0144566,-0.15296714,0.04766789,1.723750858,0.175
915007,93035,200,-1.242491,-1.134066,0.3760684,-1.52967,-0.1377289,-0.07130647,154.748,0.174,-1.08170944,-1.04205132,0.371770466,0.1778,-0.03516486,0.00332114,0.00918194,1.537512332,0.173
915207,93235,200,-1.52967,-0.1377289,-0.07130647,-1.169231,-1.278633,0.2881563,154.922,0.174,-1.05826622,-1.03150192,0.521611806,0.2218,0.02344322,0.0105494,0.14984134,1.756427492,0.174
915429,93457,222,-1.169231,-1.278633,0.2881563,-0.8126985,-0.8947497,0.7667888,155.115,0.193,-1.04693522,-0.96449336,0.498754666,0.2658,0.011331,0.06700856,-0.02285714,1.431440163,0.174
915630,93658,201,-0.8126985,-0.8947497,0.7667888,-0.5372406,-1.712332,1.248352,155.51,0.395,-0.96683762,-0.953943918,0.56009776,0.3098,0.0800976,0.010549442,0.061343094,2.18611323,0.193
915830,93858,200,-0.5372406,-1.712332,1.248352,-1.185836,-0.7990232,0.2617827,155.903,0.393,-0.93714282,-0.858803418,0.58725282,0.3536,0.0296948,0.0951405,0.02715506,1.453676468,0.395
916030,94058,200,-1.185836,-0.7990232,0.2617827,-1.129182,-0.08498169,0.235409,156.297,0.394,-0.9568742,-0.975628878,0.59057394,0.4022,-0.01973138,-0.11682546,0.00332112,1.156586043,0.393
916230,94258,200,-1.129182,-0.08498169,0.235409,-1.020757,-0.8029305,0.4239316,156.69,0.393,-0.99125758,-0.844346878,0.5374359,0.389,-0.03438338,0.131282,-0.05313804,1.366147958,0.394
916452,94480,222,-1.020757,-0.8029305,0.4239316,-0.9113554,-1.478877,0.7833944,157.126,0.436,-0.98012218,-0.787887778,0.52630036,0.3758,0.0111354,0.0564591,-0.01113554,1.905610829,0.393
916654,94682,202,-0.9113554,-1.478877,0.7833944,-0.7091575,-1.055922,0.9826618,157.455,0.329,-1.04107458,-0.67653246,0.40615384,0.362,-0.0609524,0.111355318,-0.12014652,1.607326925,0.436
916855,94883,201,-0.7091575,-1.055922,0.9826618,-1.130159,-0.5167277,0.206105,157.782,0.327,-0.95785114,-0.62300376,0.3592674,0.3484,0.08322344,0.0535287,-0.04688644,1.259661126,0.329
917055,95083,200,-1.130159,-0.5167277,0.206105,-1.433944,0.4717949,-0.3653236,158.107,0.325,-0.84571438,-0.61870576,0.33777778,0.3334,0.11213676,0.004298,-0.02148962,1.553141061,0.327
917255,95283,200,-1.433944,0.4717949,-0.3653236,-0.6046398,-0.535287,0.1894994,158.432,0.325,-0.88126994,-0.66148956,0.26764346,0.3334,-0.03555556,-0.0427838,-0.07013432,0.829476632,0.325
917477,95505,222,-0.6046398,-0.535287,0.1894994,-0.3506716,-1.457387,0.6759463,158.793,0.361,-0.86329674,-0.66090348,0.28503052,0.334,0.0179732,0.00058608,0.01738706,1.644339028,0.325
917677,95705,200,-0.3506716,-1.457387,0.6759463,-0.8869353,-1.269841,0.6319902,159.122,0.329,-0.83887674,-0.81914524,0.3121856,0.3348,0.02442,-0.15824176,0.02715508,1.672890315,0.361
917878,95906,201,-0.8869353,-1.269841,0.6319902,-1.040293,-0.5137973,0.2930403,159.452,0.33,-0.82969482,-0.88185586,0.36708182,0.3356,0.00918192,-0.06271062,0.05489622,1.196691192,0.329
918078,96106,200,-1.040293,-0.5137973,0.2930403,-1.311844,-0.3194139,-0.2295482,159.781,0.329,-0.89045184,-0.88420026,0.31550672,0.3338,-0.06075702,-0.0023444,-0.0515751,1.369544558,0.33
918278,96306,200,-1.311844,-0.3194139,-0.2295482,-0.5587302,-0.8488401,0.4639805,160.11,0.329,-0.92952398,-0.84708186,0.28503054,0.333,-0.03907214,0.0371184,-0.03047618,1.117133321,0.329
918492,96520,214,-0.5587302,-0.8488401,0.4639805,-0.6544567,-1.469109,0.4180708,160.462,0.352,-0.93421258,-0.83028088,0.32957266,0.332,-0.0046886,0.01680098,0.04454212,1.661739456,0.329
918692,96720,200,-0.6544567,-1.469109,0.4180708,-1.082296,-1.084249,0.4796093,160.787,0.325,-0.89103798,-0.77714291,0.41064714,0.3312,0.0431746,0.05313797,0.08107448,1.605299226,0.352
918892,96920,200,-1.082296,-1.084249,0.4796093,-1.063736,-0.4297924,0.5157509,161.112,0.325,-0.85860818,-0.79902323,0.43369964,0.3306,0.0324298,-0.02188032,0.0230525,1.257877091,0.325
919092,97120,200,-1.063736,-0.4297924,0.5157509,-1.095971,-0.05372405,0.1758242,161.437,0.325,-0.83731392,-0.86329663,0.4923077,0.3334,0.02129426,-0.0642734,0.05860806,1.111284327,0.325
919293,97321,201,-1.095971,-0.05372405,0.1758242,-0.3965812,-0.9582417,0.579243,161.763,0.326,-0.80859586,-0.84122093,0.46241758,0.3332,0.02871806,0.0220757,-0.02989012,1.187866262,0.325
919518,97546,225,-0.3965812,-0.9582417,0.579243,-0.5479854,-1.790476,0.7111111,162.129,0.366,-0.80175826,-0.80879115,0.4829304,0.333,0.0068376,0.03242978,0.02051282,2.002940664,0.326
919718,97746,200,-0.5479854,-1.790476,0.7111111,-0.9387057,-0.9738705,0.3301587,162.453,0.324,-0.81269846,-0.99340654,0.53040292,0.3328,-0.0109402,-0.18461539,0.04747252,1.392335056,0.366
919918,97946,200,-0.9387057,-0.9738705,0.3301587,-1.029548,-0.2676435,0.618315,162.777,0.324,-0.8576313,-0.95218556,0.54896214,0.3328,-0.04493284,0.04122098,0.01855922,1.230412763,0.324
920118,98146,200,-1.029548,-0.2676435,0.618315,-1.150672,-0.976801,0.4131868,163.101,0.324,-0.8732601,-0.99145296,0.61108672,0.3338,-0.0156288,-0.0392674,0.06212458,1.564899223,0.324
920319,98347,201,-1.150672,-0.976801,0.4131868,-0.6212454,-0.7521368,0.6720391,163.427,0.326,-0.89064716,-0.9496459,0.61206352,0.3396,-0.01738706,0.04180706,0.0009768,1.184606333,0.324
920548,98576,229,-0.6212454,-0.7521368,0.6720391,-0.6261294,-1.986813,1.021734,163.798,0.371,-0.85567774,-0.93421244,0.57474974,0.3448,0.03496942,0.01543346,-0.03731378,2.320216432,0.326
920749,98777,201,-0.6261294,-1.986813,1.021734,-1.025641,-0.7648352,0.3350427,164.151,0.353,-0.79785104,-0.92854698,0.62437124,0.3502,0.0578267,0.00566546,0.0496215,1.322560379,0.371
920949,98977,200,-1.025641,-0.7648352,0.3350427,-0.8547009,-0.1904762,0.4317461,164.501,0.35,-0.86446888,-1.06608062,0.66422472,0.3552,-0.06661784,-0.13753364,0.03985348,0.976319367,0.353
921149,99177,200,-0.8547009,-0.1904762,0.4317461,-0.8615385,-0.9484737,0.6612943,164.852,0.351,-0.82324788,-0.96879122,0.65914532,0.3574,0.041221,0.0972894,-0.0050794,1.441929644,0.35
921349,99377,200,-0.8615385,-0.9484737,0.6612943,-0.9543346,-1.439805,0.8713065,165.203,0.351,-0.83575088,-0.97152626,0.620464,0.3578,-0.012503,-0.00273504,-0.03868132,1.934675162,0.351
921567,99595,218,-0.9543346,-1.439805,0.8713065,-0.4200244,-1.500366,0.996337,165.585,0.382,-0.81523806,-1.03677656,0.67321124,0.358,0.02051282,-0.0652503,0.05274724,1.849379909,0.351
921769,99797,202,-0.4200244,-1.500366,0.996337,-1.088156,-0.7785104,0.1416361,165.94,0.355,-0.87794876,-1.05982902,0.72869352,0.358,-0.0627107,-0.02305246,0.05548228,1.345445171,0.382
921969,99997,200,-1.088156,-0.7785104,0.1416361,-0.7521368,-0.5167277,0.6954823,166.291,0.351,-0.83633702,-1.07115982,0.74393162,0.3584,0.04161174,-0.0113308,0.0152381,1.147350387,0.355
922169,100197,200,-0.7521368,-0.5167277,0.6954823,-1.175092,-1.063736,0.9387057,166.642,0.351,-0.86681322,-0.94398038,0.74627602,0.357,-0.0304762,0.12717944,0.0023444,1.842157398,0.351
922370,100398,201,-1.175092,-1.063736,0.9387057,-0.7462759,-1.496459,0.947497,166.995,0.353,-0.86446902,-0.9070573,0.74334562,0.3564,0.0023442,0.03692308,-0.0029304,1.921995792,0.351
922584,100612,214,-0.7462759,-1.496459,0.947497,-0.5724054,-0.8644688,1.008059,167.37,0.375,-0.91584866,-0.76151396,0.66949946,0.3566,-0.05137964,0.14554334,-0.07384616,1.446076483,0.353
922784,100812,200,-0.5724054,-0.8644688,1.008059,-1.076435,-0.593895,0.1269841,167.722,0.352,-0.82442,-0.68864466,0.55130656,0.3568,0.09142866,0.0728693,-0.1181929,1.235940347,0.375
922984,101012,200,-1.076435,-0.593895,0.1269841,-1.009035,0.210989,0.3262515,168.074,0.352,-0.81914528,-0.75233206,0.50813194,0.3564,0.00527472,-0.0636874,-0.04317462,1.081252991,0.352
